disease,postLink,postHeading,postContent
Sleep Problems,https://patient.info/forums/discuss/i-feel-like-i-am-dying-to-not-known-ilness-i-lost-all-of-my-life-quality-due-to-sleep-can-you-help-805162,"I feel like i am dying to not known ilness. I lost all of my life quality due to sleep, can you help","Hey, 23M, 72kg weight, around 175 height , I've been experiencing strange symptoms for about 3 years, and over this period, quality of my life has been progressively worsening. It all began with minor sleep issues. Initially, I'd sleep 8-9 hours but still feel the need to nap during the day due to excessive sleepiness. Currently, after three years, it has escalated to a point where I sleep up to 10 hours and still take short naps during the day, leaving me with no energy to function. Concerning sleep itself, I encounter strange hallucinations before falling asleep and during naps. I hear sounds, sometimes see things, as if I'm already asleep and dreaming even though I haven't fallen asleep yet. Additionally, about once every two weeks after waking up, I experience an olfactory hallucination – I smell an odor that doesn't exist. This happens after sleeping and lasts about 30 minutes to an hour (with the smell appearing for a few seconds intermittently during this time). I feel like I recognize the smell but can't name it, and it triggers a peculiar sensation in my body, often followed by slight twitching and intense coldness. Typically, when this smell occurs, my teeth and tongue ache the entire day (I also wear dental braces). Upon waking up, I frequently have vision problems, as if someone dropped a stone into water and made waves in it, blurring a point in my field of vision. The pulsating blurred spot in vision happens in the same spot in both eyes and subsides after a few seconds. I've observed that I remember a significant number of dreams (4-5 per night), and they are highly realistic and vivid. Occasionally, during a dream, I wake up to a loud ringing in one ear; it becomes 'quiet,' and I feel faint for a few seconds. All these symptoms, except for the ringing in the ear, occur only during sleep or immediately after waking up. As the quality of my sleep has significantly deteriorated, I lack the energy to function daily. I constantly feel the urge to sleep, and I'm starting to experience job and relationship losses. I have no idea which doctor to consult or what to investigate. The tests I've undergone so far include: MRI and CT of the head – clear. Vision tests – vision is clear, with no issues in the eye itself and its nerves (the doctor suggested that visual problems might be caused by something else in the body). Polysomnography – 5 AHI/hour, indicating very mild apnea. CPAP was tested but did not help. EEG for epilepsy – no abnormalities detected after a normal night's sleep. I would appreciate any assistance or guidance on where to go or what to investigate. Thank you in advance for any help. 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/returning-to-work-362309,Returning to work,"I am 54 and just been diagnosed with bilateral PE. I cannot find information on how to go forward with my life. How long will I be off work, anf many other questions. Please help 2 likes, 8 replies "
Sleep Problems,https://patient.info/forums/discuss/i-need-urgent-help-awake-for-almost-7-days-160-hours-and-counting-622207,I need urgent help Awake for almost 7 days 160 hours and counting,"I'm at the point where I don't even want to lie in my bed anymore because I feel so deeply terrible now. All I do is lie there hoping to fall asleep and it doesn't happen.  I've had sleep problems my whole life, as a child of 6ish it already took me several hours to fall asleep. And when I did sleep I'd be awake and about 4 hours later and according to my mother this was normal for me. Continuing in my life it always took me hours to fall asleep. And the older I got the worse it got. And now for at least 6 months now I have not had REM sleep because I don't sleep long enough in a row for that, And that I can deal with because well I just don't have a choice there's nothing I can do to sleep longer if my body doesn't want to. And also for the past 6 months I've slept on average about 2-3 days of the week if I'm lucky. 5 days of no sleep has been my record throughout the years and so far I had never gone passed that. This week I went passed day 6 and now I'm on day 7. I never used many sleep medications because you know the deal with that stuff you will just need more and more and more and it will eventually break your ability to sleep at all. I've used some zopiclon with some succes in the first months when I would be sleep deprived for about 3 days or so. After that stopped working I tried Temazepam and that did absolutely nothing for me. And for the record in total in this time I used 2 boxes of zopiclon and 1 strip of temazepam so it's not like i'm addicted or depended on them. The next step was after 4 days of sleep to take a valium and again that helped at first. But now it just doesn't do anything. Again in total I've not taken more than 10 valiums/diazepam in my life. On day 5 of no sleep I took another valium because well what else is left to do I HAVE TO GET SOME SLEEP. But to no avail. Then on day 6 well what can I do.. I took another valium in the hopes of getting some sleep. And I started listening to ASMR sounds. But nope ofc not I don't even feel tired when i'm in bed. I only feel tired during the whole day but when i'm in bed I'm wide awake. Now as I am typing this I am on day 7 and I got a lorazepam from a friend and I'm considering taking this strong medication because if this goes on for much longer I will literally die. I've also been referred for treatment in a sleep centers but ofc as our whole society is sleep deprived nowadays the waiting list is at least 10 months. And they don't care about urgency even though half the people coming their probably can't sleep because they eat too much crap (i.e sugar) And have terrible habits like taking the smartphones into their beds.  Things I've tried - Pills - Relaxation techniques - ASMR - Relaxing music - Breathing techniques - Trying to accept that I cannot change it - Weighted blanket (10kg) - M-line matras (spent 3000 euro on this s**t) it's a great bed but I still can't sleep - Reading before bedtime - Reset my circadian cycle with light therapy and melatonin - Bodyscan And I've tried many other things that I can't recall right now because as you can imagine the effects of sleep deprivation are f*****g intense excuse my swearing but I just can't take it anymore. And I'm seriously starting to get concerned about my health. And this is not a unique occasion as I mentioned on average I'm awake between 3-5 days a week not by any choice. All my doctor can really do is just prescribe me stronger medications but I would prefer to not use these. Though as I said tonight I might take a lorazepam to see if this can turn the lights off. What happens when I lie down in bed. First of all I'm tired when I go to bed and I really want to sleep. 20 minutes later I'm wide awake my jaws are clenched and its hard to unclench them. My body is pretty tense as well and my head feels like it's in a vice grip of madness (thoughts) Plus I experience this as a physical pressure by now. I sweat a lot, and now in The Netherlands it's becoming winter and I get the added bonus of sweating and then feeling cold and then sweating and feeling cold.  I tend to stay in bed even though I can't sleep so that at the very least my body gets some rest. For example if I go to bed at 24:00pm I would stay in bed till 10:00am or maybe even 12:00am because I'm just to godamn tired to get out of bed and I still have a secret hope the whole night long that somewhere I might be able to slip in a hour of sleep or even a few minutes but it never happens and I'm stuck in this cycle of waiting for sleep to happen. It's a pretty long story I know. Also  I just typed into google "" sleep forum "" as I'm so desperate that any new advice that anyone could give me I will try. Please please pleaaase I really need help. I am losing my mind. 0 likes, 19 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/pulmonary-embolism-748501,Pulmonary Embolism ,"hi all, please help! I have been diagnosed with clots to the lung, right heart strain.  Apparently the clots are small however i feel so symptomatic (chest pain, breathlessness, heart rate high)... I have been on thinners for 2 weeks now but i feel worse. thanks! **** 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/elevated-factor-viii-pulmonary-embolism-and-dvt-747164,"Elevated Factor VIII, Pulmonary Embolism, and DVT","In 2018 my husband was diagnosed with elevated Factor VIII. For 4 years prior he had an increasing cough and trouble breathing which doctors diagnosed as pneumonia. They ran every test except MRI and sonogram and said he was fine. So for 4 years he dealt with it, thinking it was a result from having had pneumonia, until one day he couldn't walk. His leg was swollen and numb, and he was short of breath, so he admitted himself to the ER where they ran extensive tests including a sonogram and MRI. As a result they found multiple blood clots in his lungs and a huge clot in his leg. His blood work showed elevated levels of Factor VIII. The doctors put him on Xeralto and he's been on it ever since. Now he seems okay. He occasionally clears his throat, especially in the evenings, but he denies it and says it's just scratchy. His doctor is not concerned. My husband is 53. He's very fit, he surfs every day, and he is healthy. He's not a textbook case, which the doctors said is the reason it took so long to find the problem. My question is, why is his doctor refusing to do follow up testing? Not even one test since he was in the hospital in 2018. I keep asking for another MRI to make sure he doesn't have any more clotting, but the doctor says it isn't necessary, it isn't protocol. I asked for a referral to a specialist but the doctor said he spoke with them and they said there is nothing further they can do. I would appreciate any input, and thank you in advance for your help. 0 likes, 2 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/pulmonary-embolism-covid-should-my-home-help-be-wearing-ppe--744673,Pulmonary embolism/covid....should my home help be wearing PPE?,"Hi, i suffer from quite alot of ailments and conditions, the more serious ones being a pulmonary embolism, DVT,colitis. ive a very weak immune system and get infections quite easily. ive been hospitalised 5 times in the last 3 months. my home help assistant doesn't wear PPE while in my home, she also has a 5 yr old and goes to trampoline parks,playgrounds etc. im worried incase the child could be a carrier and i don't want to risk catching Covid. what would your advice be please? 0 likes, 1 reply "
Pulmonary Embolism,https://patient.info/forums/discuss/any-suggestions-for-relieving-pain-from-a-pe--742913,Any suggestions for relieving pain from a PE?,"Hi. My mom is currently in a lot of pain from a PE. She is taking pain relievers but it is not helping. I am her caregiver and I want to help her. It is hard to see her hurting so bad. My hope is to find some alternative ways to help reduce and relieve her pain. She is also taking Eliquis. I am wondering if their is a cream I can apply on her or maybe a little heat?? Thank you for your feedback..it is greatly appreciated. 1 like, 3 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/is-it-normal-to-have-pain-5-months-after-pulmanory-embolisms--732807,Is it normal to have pain 5 months after pulmanory embolisms?,"I was diagnosed with bilateral pulmanory embolisms (in both lungs) in November 2019. The doctor believed it was caused by my birth control pills (Yaz). I was in hospital for a week, stopped taking the birth control pills immediately and I'm on Pradaxa (anticoagulant) for 6 months. My doctor did not five me a lot of information (what to expect, recovery periods, etc.). Although I was diagnosed with pulmanory embolisms on both lungs, I only had pain on my left lung. 4 months down the line I started having a slight pain on my left lung again (same place where I experienced the pain), more of a discomfort about once a week. Not sure whether I should be worried, see a GP or see my specialist.... Now 5 months down the line, I'm experiencing slight pain/discomfort in my right lung. (Note I've never had any pain in my right lung). I've read numerous articles stating that it's ""normal"" to experience pain and that the blood clots may never fully dissolve. I would like to get opinions.... Should I see a doctor, am I ok, is it normal, should I be worried..... 0 likes, 8 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/tiredness-after-bilateral-pe-753234,Tiredness after bilateral pe,"so a little back story, 30th december 2018 i collapsed and got took to hospital, turned out i had a bilateral pe when i was 26, im on apixaban long term for this anyways two years on I'm still constantly tired it doesn't seem to shift throughout the days, some days i literally struggle to stat awake, is this normal?? 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/have-2-huge-pe-after-jaw-reconstructive-surgery-755453,Have 2 huge PE after jaw reconstructive surgery ,"I've been on xarelto  since Nov of 2020, was on eliquis.  I'm tired all the time. I'm having a echo on the 25th. My doctor will know if I need to stay on them after this test. Last August 11th my doctor found this after my surgery. I had a myocardial infarction too the same day. I'm hoping this doesn't last too much longer.  I have a feeling it'll be here a while. 1 like, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/mpe-in-2019-but-still-feel-pain-shortness-of-breath-is-this-normal--757509,MPE in 2019 but still feel pain/shortness of breath. Is this normal?,"Hi All, I had multiple PE's in both lungs back in May 2019. I was on 2 blood thinning injections daily for 6 months before being discharged. Doctor didnt give me much information regarding life after the PE's but did say my lungs would be scarred. I have researched online and it says that due to scarring i may feel pain for sometime. I feel much better in myself now and have made sure i'm more fit and active but i still get days where i just dont feel like the air will go in my lungs and my lungs are aching. This happens around once every 10 days. A considerable amount of time has passed since I had my pulmonary embolisms so ive always taken these pains and shortness of breathe as side effects and must be due to scarring on my lungs but has anyone else found this? Is this normal? Thanks, Katie 1 like, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/think-i-might-have-passed-a-pulmonary-embolism-3-years-that-went-untreated--760472,Think i might have passed a pulmonary embolism 3 years that went untreated?,"Hello as the title says i have a feeling i might have had a pulmonary embolism. About 3 years ago i was taking a walk to get some new shoes and on the way there i noticed some shortness of breath didn't think much of it i thought it was just asthma has gotten worse. I didn't have health insurance at the time so i just brushed it off and asked my doctor to just give me an albuterol inhaler which actually made my breathing worse. Anyway i guess i didn't care about my health at the time and the symptoms weren't bad enough to go to the emergency department which i kinda regret know.  Anyway, the shortness of breath continued for a couple months i believe it was atleast 7 or 8 months. And then i had a very weird episode at work while breaking down the load i felt lots of pain in my chest i literally thought i was gonna die but the pain caused my breathing to go back to normal. And i can finally take a deep breath again. After that episode i had some mild chest pains that came and went for a couple more months but i was just happy my breathing was back to normal. I didn't seek medical care at all which i know i was stupid. But after doing some research online i think i might have had a pulmonary embolism and i did start taking fish oil and vitamin e since i heard they are natural blood thinners. Anyway, 3 years later here i am still alive not sure exactly how but my lungs aren't as good as they once were and my asthma has gotten  worse since that episode.  Do you think it was a pulmonary embolism? because i have high suspicions it was . Honestly, i have health insurance know and i think it might be time to ask for some scans to check for the damage as im pretty sure i have permanent damage as i still get chest pains sometimes especially colds flare it up not sure how. I have been taking fish oil and vitamin e for about 2 years know and lost about 60 pounds since that episode. What do you think? 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/is-this-normal-after-having-a-pe--705308,Is this normal after having a PE?,"Im sorry that i keep posting here, but i have to ask: is it normal to feel as if you are physically fragile months after PE treatment? i feel like if i start walking or running i will keel over and die, or wind up in the hospital again. 0 likes, 13 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/my-dad-has-pulmonary-embolism-please-help-761448,"My dad has pulmonary embolism, please help","My dad was having severe cough and breathlessness for a couple of days so we got him tested for Covid-19. He tested negative. We also got him a full body check up and they said everything is fine. Next day his oxygen level dropped to 89, and he had severe chest pain. We rushed him to the hospital but his oxygen level stabilized and the doctor again said there's only a chest infection. The next day, his oxygen level dropped to 82 and the pain started again. We called him an ambulance and got all the tests done. That's when we got to know that he has a pulmonary embolism. There's a huge clot in his lungs. The doctor put him on Heparin for a few hours and now he is on Apixaban. The clot size is big and the situation is risky. The doctors still have him in the hospital and he is now off oxygen and breathing on his own with 93-94 oxygen levels. i am very stressed out. I want to discuss with pulmonary embolism specialists outside of my country because the disease is not very well known here. I also don't know what his diet should be. We are talking to so many pulmonologists and cardiologists. but it's hard to understand where it will go as the doctors are telling us nothing. They only tell us to pray. Please any help is appreciated. 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/i-previously-suffered-a-pulmonary-embolism-and-now-i-am-afraid-to-have-my-wisdom-tooth-extracted--760611,I previously suffered a pulmonary embolism and now I am afraid to have my wisdom tooth extracted.,"2 years ago, I suffered a   after having a C Section. I am now having severe pain because of my wisdom tooth but I am terrified of having it extracted. Am I at a high risk of having another PE because it happened before? Is there any test I can do to ease my fears? 0 likes, 1 reply "
Pulmonary Embolism,https://patient.info/forums/discuss/blood-thinners-xarelto-side-effects--722820,Blood thinners (Xarelto) Side effects?,"2010 I had two clots in my calf. Three years later a massive PE I was on warfarin  for six months. I then had the massive PE. Went back on warfarin and just recently switched to Xarelto. Regardless of what blood thinners I was on, I always felt tired, fatigue and lack of motivation. I force myself to go to the gym twice a week. However, the next day I am completely  exhausted. I guess this is just a side effect of the meds? Or, a side effect from the PE?  (although completely gone). Or, both? Thanks for the replies! 1 like, 10 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/25lyear-old-male-dvt-and-now-bi-lateral-p-e-please-help--783126,25lYear old Male. DVT and now Bi-lateral P.E PLEASE HELP!!!,"So i ended up having bi lateral PE's after a DVT. im only 25!!! i had covid back in febuary 2021 and then again in august 2021. They believe the clots were from covid but ive been suffering long covid really badly!!!!! anyone its been 4 months now and ive been on apixoban since but the past 2 weeks or so ive been getting really bad pains in my calf. its like a numbenss, tingling, cramp and somrtimes i just cant stand on it properly? normally if ive been sitting down, im panicking incase i have another DVT or PE but can i even if im on anti cogelants? my D-DIMER on a blood test is well within range so i just dont get it? im also tired ALL OF THE TIME. its horrendous for a 25 year old male. im a personal trainer as well, its awful this. its really hard as i feel like i have some sort of auto immune illness or something sinse covid, it really messed me up but as part of a long covid community a lot of it is going mistreated, so its hard to get an answer, at least with a P.E its black and white. i just get why im still getting calf and back/scapula pain if im on apixoban. I KNOW MY BODY AND IT JUST DOESN'T FEEL RIGHT!!! 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/pain-in-between-shoulder-blades-680424,Pain in between shoulder blades,"I just wondered if anyone else was experiencing any back pain/ pain between the shoulder blades whilst recovering.  0 likes, 4 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/information-needed-on-pe-recovery-time--744306,Information needed on PE recovery time.,"I know everyone is different.  i am 59 just recovering from large PE's in both lungs, not quite a saddle PE.  i was short of breath 3 weeks before being diagnosed.  i have booked this week off my office job but I know my employers are wondering when i will be back.  i have no idea what to say.  i am just feeling so tired.  how long has it taken others to recover?  Cindy 0 likes, 3 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/eliquis-new-side-effect-thread-766568,Eliquis- New side effect thread,"After a relatively minor PE, I was put Heperin in the hospital then switched to Eliquis. Ever since my discharge a month ago, I have severe  , brain fog and   along with pain/soreness in my neck. Generally all my doctors (pulminologist and caridiologist) have dismissed my symptoms and stated ""they don't know anyone else that's had these problems on Eliquis"". They're both willing to switch me to a different medication, but both also suggest I just stick with it and ride it out. The problem is, the dizziness is just getting worse. In reading reviews on both Eliquis and Xalrelto, this doesn't seem that uncommon even the doctors insist this isn't the case . Thinking about just switching to Warferin<(sp?) Thoughts? 0 likes, 5 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/has-anybody-got-a-pulmonary-embolism-and-also-been-told-they-think-you-have-a-mitral-valve-regurgita-785762,Has anybody got a pulmonary embolism and also been told they think you have a mitral valve regurgita,"i was diagnosed the end of april with a p.e, since then i have also been diagnosed with copd, and now have been told i need an echocardiogram as they think blood is leaking back, has any one else had anything like this? im starting to worry now! 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/high-d-dimer-level-negative-ct-774775,High D-Dimer Level/Negative CT,"Three weeks ago i had rotator cuff surgery. 5 days ago i started having shortness of breath and a little chest pain. I went in to the doc today.  My d-dimer was 2300 so they did a chest CT with contrast but it was all clear. Doc did not have further explanation other than it was probably high due to my surgery. I still feel uneasy, should I? 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/pulmonary-embolism-786905,Pulmonary embolism ,"Good  Evening, I have recently been diagnosed with recurrent bilateral pulmonary embolism with unknown cause. currently taking Rivaroxaban 15mg twice daily. (F late 20s) 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/recently-diagnosed-strange-symptoms-785970,"Recently diagnosed, strange symptoms","I had covid within 6 weeks of have a c section birth. That combo unfortunately gave me a bunch of clots in both lungs. I'm on Heparin that I'm injecting at home so that I can continue nursing my 2 month old. A day after starting the Heparin injection at home I started having pain in my left arm that's a considerable ache. Worse in my wrist and hand. I'm now having that pain in both arms and occasionally in my legs. The pharmacist doesn't suspect that that is from the medication so I'm wondering if anyone else has experienced arm and leg pain from their clots? 0 likes, 1 reply "
Pulmonary Embolism,https://patient.info/forums/discuss/should-i-be-concerned--791940,Should I be concerned?,"Im a 35 year old female. about a week ago I started having a sharp pain on my left side right underneath my breast. I brushed it off as indigestion, took some omprezole and tums for a couple days but the pain continued (on and off not constant). 3 days ago I woke up and every time I inhaled I had a sharp pain in my back (like an 8 pain). went to the ER. Had a chest X ray, ECG, bloodwork/d dimer and ultrasound. All the tests came back good (yay), BUT Im still having the pain under my breast and my leg feels tight (although maybe my anxiety is causing it?Dr sent me home and said to continue taking the omprezole and stay active... I cant get into my Dr until next week to follow up with him. should i go back to the ER? Does this sound like a PE? (i should not google! ) 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/unprovoked-bilateral-pulmonary-embolism-793180,Unprovoked Bilateral Pulmonary Embolism,"In February 2018 I drove myself to the ER for extreme shortness of breath and pain in calves, knowing it was   from  . The team started an IV of saline and took blood while I waited for an ultrasound of my lower legs. After 2 hours of waiting, I was sent for chest xrays: both lungs had a multitude of clots in the bottom 3rd. An anticoagulant was administered intravenously, and I was also given 2 blood and 2 iron transfusions for extreme anemia (my hemoglobin was 7.0, half of the optimal level for a female). By the time I had the ultrasound, there were no more clots, presumably because the anticoagulant broke them up. I was admitted and released after 3 days, with instructions to contact my primary care physician asap. My PCP prescribed Xarelto, Amlodipine and Hydrochlorathiazide, as well as Levothyroxin (my TSH was in the 12 range; normal levels are between 0.4 and 4.0), iron and stool softener, and gave me a referral for a hematologist. I explained to him that I had been taking 4-8 tablets of aspirin or ibuprofen daily for 18 years to treat   pain and inflammation, yet he still discussed the possibility of aspirin therapy in lieu of Xarelto???? Does that make sense to anyone? He also wanted me to have a lower GI procedure (which consists of being given an enema of barium and then being x-rayed. The test is embarrassing, invasive and flawed because it doesn't show nearly as much as a colonoscopy. I was 51 and should have had a colonoscopy by then anyway, and told him so. Since he still insisted I should have the lower GI done first, I never saw him again). Now to the present, I have had a colonoscopy and endoscopy and have no issues. I have a new primary care physician and she was perplexed as to why my previous PCP wasn't more concerned with knowing why I had so many blood clots. This brings me to my question: what are some possible causes of bilateral PE and DVT when I neither smoke nor am on estrogen, haven't flown in decades, and hadn't been hospitalized prior to 02/2018? I tested negative for Lupus and Sjogren's. I do have Psoraiatic Arthritis and OsteoArthritis, neither of which give a positive result on an ANA (antinuclear antibody for auto-immune disease) test, which I do have. My rheumatologist isn't concerned about the +ANA because I am on immuno-suppressants anyway. 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/trace-bilateral-lower-lobe-subsegmental-pulmonary-emboli-794978,Trace bilateral lower lobe subsegmental pulmonary emboli ,"Got a CT Scan recently for my chest/heart and got this result ""Trace bilateral lower lobe subsegmental pulmonary emboli"". I was just put on blood thinners for 3-6 months and have follow ups with pulmonary/hema. How serious is this? Will they go away? What could possibly be causing them? Little nervous.. 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/return-to-work-after-pe-and-pneumonia-723795,Return to work after PE and pneumonia ,"Hi all, I'm hoping for some advice as I have had limited ""aftercare"" support. I went into hospital walk in centre on 22nd Dec with what I thought was a bad   only to be diagnosed with clots on both lungs and  . I was in over night and have been home since, have now finished two different types of   and remain on blood thinners. I await appointments for heart, breast and abdominal scans and have anticog appt next week to review the doseage of the blood thinners. I have no idea what to do about work and need to set some expectation. I feel better but far from myself and remain breathless. I am also scared to resume normal activity ie trains and commuting because there is currently no reason at all why this happened, I am 32 and have no risk indicators. I feel really lost and don't know when I am expected to go back to work or what the risks are. I work for the police in a very stressful but not physical job (besides the travel). Any advice appreciated. Thank you. 0 likes, 8 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/blood-clot-or-anxiety--795226,Blood clot or anxiety? ,"for the past 2week ive been having a horrible pressure type pain in my left arm that feels like someone has tied an elastic band around it, this pain is constant but more painful at night time. i have like a dull achey pain in my chest and shoulder that comes and goes. my heart rate is above 100 + all the time and goes up to 170  i have heart palpitations and feel more breathless, i have like this weird feeling with me all the time which feels like my body just relaxes its self  its weird! but my heart rate is sky high i have   and feeling sick with the pain, ive had 3 d-dimers and spoke to numerous doctors and their all putting is down to   which im not convinced by because ive never experienced anything like this before, the doctors refuse to send me for a scan because my d-dimer is normal and i have no visual redness/ swelling etc. i can not concentrate on anything i feel so awful just something is not right, did anyone else have this feeling or symptoms with a blood clot how do i get a scan? there just refusing one because of my symptoms could anyone help? i am 28! 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/pe-and-scared-to-death-804448,Pe and scared to death ,"I've just had my gall bladder removed and 2 weeks after had really bad pain when breathing doctors said i had a pe. i feel very cheated on why i wasn't given blood thinners after the op with me being on the pill and over weight. I'm so scared I'm just going to die i cant sleep incase i wont wake up, the pain is terrible,  im trying to be strong for my little boy but im a mess.  i just need to talk to people going through the same please. 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/chronic-fatigue-515053,Chronic fatigue ,"I had a massive PE in February, I'm a 66 year old female who was reasonably fit, but now I'm so tired all the time ! Will this go and does anyone else have this problem? Kind regards Linda  2 likes, 46 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/i-had-a-pulmonery-embolism-3-weeks-ago-clots-in-both-lungs-and-a-infraction-805115,I had a pulmonery embolism 3 weeks ago clots in both lungs and a infraction ,"i had a pulmonery embolism 3 weeks ago and also.diagnosed with   on rivaroxaban feel dizzy and tired all the time constant chest pains maybe caused by   sounds dramatic but every little pain I feel like I'm going to die tired all day but struggle to.sleep at night have a young family of 6 children I'm 35 years old and have never been so worried when will I start to feel better and stop worrying about every little thing feel like I'm not being taken seriously when I go back to a&e and put everything down to anxiety sorry for.long message 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/blood-thinners-and-hairloss--685673,Blood thinners and hairloss!?,"i want to know your experience with blood thinners and how it has affected your hair? i have heard and read that a lot of people have hairloss due to warfarin, xarelto and eliquis. is there any brand of blood thinners that dosen't cause hairloss? im so afraid that i will lose more hair than i already have! i have extreme hair shedding due to hypoxia (low oxygen caused by bloodclots) and anemia. i would be so grateful for answers! 0 likes, 7 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/pulmonary-embolism-and-lung-damage-798270,Pulmonary embolism and lung damage,"A year and a half ago i suffered a big PE and did damage to my heart and right lung. Hospital also found a nodule in upper right lobe. I was in the hospital for nearly a month. Close call. I  was admitted to another hospital not to long after because of clots coming back. At one point couldnt walk up more than a flight of stairs and was coughing up blood.  This went on for quite awhile.  I recently started to feel  dizzy, short of breath and overall not good with any exertion.  Feel light headed standing up. Had scan and the nodule has quadrupled in size. I was told   , given   which did nothing. Still have spot in upper right lobe and can almost feel a heavy spot in my chest. Should i be worried ? 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/i-noticed-bump-in-my-back-throat-794215,I noticed bump in my back throat,"Hi! I recently became concerned about my throat and i discovered it on December 8. Can someone identify this thing in my throat for me? When I swallow or eat something, there is no pain. 0 likes, 0 replies "
Pulmonary Embolism,https://patient.info/forums/discuss/exercise-after-pulmonary-embolism-804265,Exercise after pulmonary embolism,"Hi, I have always been a runner, albeit not a very good one. However I managed in the last two years to snap my ACL, which ive had reconstructed, and have two DVT/ pulmonary embolisms.   That slows you down!   My recent PE was in January, and the breathlessness after lasted much longer than the previous one, and is still there if i walk upstairs or uphill. However i have had pulmonary hypertension  ruled out on an  , phew, , so have recently started an exercise programme. I'm  jogging (careful on the knee still) for about half an hour a day. My running watch tells me that my training  level is good, but my fitness is decreasing! my VO2 max, it says, has also gone down  two points since i started exercising (its gone down 10 points since all this nonsense started two years ago) . This is a little depressing and I don't understand.  Has anyone any ideas? the breathlessness i find less of a problem jogging than walking as i'm breathing faster and shallow, not even trying to take deep breaths like i would walking. Its not what I was hoping for which is a return to fitness, gradual if need be 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/slightly-inflamed-tonsils-and-bumps-on-the-back-of-throat-lasting-about-7-weeks-775219,Slightly inflamed tonsils and bumps on the back of throat lasting about 7 weeks,"I’m 23 years old. I initially got sick on Oct. 5th. It started with a terrible sore throat for the first day or two and then turned into a 101 degree fever, nasal congestion, chills, and body aches. I was pretty sick for about a week. I got tested for strep throat and Covid-19 twice throughout that week and they came back negative both times. Once I started feeling better, I noticed that I could feel something in the back of my throat when I swallow and my tonsils were still swollen. Using my phone light in the mirror I noticed a few bumps on the back of my throat as well (picture below). I have an appointment with an ENT but the soonest one I could get is still three weeks away. My primary care physician didn’t seem too worried about it, just said I should let her know if it gets any worse. They don't seem to have gotten worse but they aren't getting better. I got sick again Nov. 21 and have been sick since then. Similar symptoms to when I was sick a month before, with the exception of a more mild fever. I hadn't ever looked at my throat very close but I asked my doctor about the very pronounced red vessel in the back of my throat and she didn't seem think it was cause for concern. Is it possible that I have Mono? What would cause bumps like that to last this long? 0 likes, 1 reply "
Sore Throat,https://patient.info/forums/discuss/white-patches-on-posterior-wall-of-pharynx-photo--794713,White patches on posterior wall of pharynx (photo),"Hi , from two days I have a severe sore throat. It's viral or bacterial? I have painful whitish patches only on pharynx. It's strange? shouldn't they be on the tonsils? 0 likes, 0 replies "
