disease,postLink,postHeading,postContent
Substance Misuse,https://patient.info/forums/discuss/constant-pain-in-collar-bone-area-that-spreads-to-my-head-707152,Constant pain in collar bone area that spreads to my head,"I have been having this pain that started in my right shoulder for around 8 months now. it bothers me constantly but is worse when I lay down at night. I am a former addict and used to use needles. I am afraid that I may have been accidentally shooting into an artery and damaged it. I have been clean for a year but I am afraid that my past is coming back to haunt me. The pain moves around my body. It will start in my shoulder and move to my other shoulder, to my neck, back, eyes, ears, legs. It is a searing pain. I just don't know what to do. I even lost feeling of my hands for two weeks. My doctor just won't listen to me. I am only 32 but this is really starting to scare me. 0 likes, 3 replies "
Substance Misuse,https://patient.info/forums/discuss/i-m-on-methadone-and-think-i-need-my-dose-increased-please-help-with-physical-mental-effects--690521,"I'm on methadone, and think I need my dose increased. Please help with physical & mental effects?:((","Hi everyone. so I've been on the methadone program for about 7 years, I'm on 114mg / day and need my dose increased.  I'm feeling like s**t, depressed, apathetic,  . I'm just wondering if anyone with experience can help me out with advice?  it woukd be greatlyyy appreciated.  I just don't have anyone to talk to about this kinda stuff. just want to talk with someone about this etc. 0 likes, 6 replies "
Substance Misuse,https://patient.info/forums/discuss/anyone-familier-with-meth-psychosis--767774,Anyone Familier with Meth Psychosis?,"I am the mother of a 24 yr old, beautiful and fun loving daughter, up until 5 months ago. Now I don't even recognize her, she's thin, sucked up, prone to violence, and full of sadness, fear, paranoia and   symptoms. She never laughs any more or hang out with her friends; all she does is smoke meth, shout at me, calls me names, things outlandish thoughts, her feelings aren't her own and her actions are not sane. 5 months ago she was given a large amount of crystal meth, and I believe that set off a   which gradually got worse over the weeks. Ive watched her change and of course she's in such denial of her drug has problem but is aware of her thoughts and feelings. She is convinced their correct and everyone else is controlling her, she doesn't trust her family and is convinced I am being fake and keeping something from her. She's constantly thinking we are talking about her, says she hears us in her head. I cant watch tv cuz she says there's subliminal messages to her in the shows. Her violent behaviour is only verbal and once she threw water in my face, and its only when I bring up the subject of dope. The list goes on. Ive researched Meth Psychosis and they say a childhood trauma is usually the cause, she went through one involving CPS. Also suggests genes are involved, her father was on drugs for years and I never understood his way out thinking, Meth Psychosis explains it. Since she wont seek help, I have to wait until she is suicidal or a danger to herself before I can call the police, explain her situation and hopefully they will take her directly to mental facility, by then it could be too late and she'll have schizophrenia and wont come back from after recovery from drugs. Not all addicts get this way although they say after many years of drug abuse they will, I believe they all go through episodes but only those with underlying cause become psychotic. This happened to my daughter instantly. I was on meth in my younger years and never experienced such a thing. If you or a loved one suffers from addiction, research Meth Psychosis. Its important to understand it and how to communicate with them is very important, for both of you. 0 likes, 0 replies "
Substance Misuse,https://patient.info/forums/discuss/journey-to-wellness-756945,Journey To Wellness,"I had a friend back in my school that was struggling because of her heavy consumption of drugs and alcohol. I felt bad seeing her in that state but I didn't know what to do. I was talking to her parents but, they didn't really seem to care. I reached out to my distant relative looking for alternate ways to help her since rehab didn't do crap for her life. A couple of weeks later, I got an email saying that my distant relative got the message and has already sent me an online link to a site that she said was competent and trustworthy. It has been a couple of weeks now since she started and I haven't heard back from her, still, I'm hopeful for the day she returns to me fully healthy and happy . That website was: Treatmentnj.net 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/coming-off-venlaxafine-800384,Coming off venlaxafine,"Hi I'm about to start weaning off 75mg venlaxafine to 35mg. Any tips to how I might feel 0 likes, 0 replies "
Substance Misuse,https://patient.info/forums/discuss/medicine-771774,Medicine ,"hi Can someone please tell me if they know anyone that is on colchicine and if so for how long. My mother has been on it for 6 months and she thinks she is going to die because someone in the hospital told her she shouldn't be on the medicine for more then 3 months. thank you 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/i-can-t-exercise-on-venlafaxine-snri-antidepressant-697917,I Can't Exercise on Venlafaxine/SNRI/Antidepressant,"Hi All I have been on and off   for my severe   for 8 years. Including citalopram, sertraline and now venlaxine which I have been on for the past 11 months. For the past 12-15 years, I have been very into my sports, cycling (road and mountain), indoor climbing, hiking, and always run throughout this period. I consider myself of average fitness and have regularly run 10+ / half marathon distances in the past. Ever since being on this drug, I just can not run. The most I can manage is 3/4 miles at a push, and after a good weeks rest from any other exercise! It's really bothering me, and I feel like I have no fitness at all, I get out of breath so quickly and feel like I'm running through treacle. I have spent much time 'googling' for people experiencing a similar problem, but to no avail 😦. Has anyone ever experienced this in ability to exercise on there antidepressants, SSRI or SNRI? Warm regards Chris. 1 like, 26 replies "
Substance Misuse,https://patient.info/forums/discuss/is-learning-about-how-addiction-works-helpful-for-an-addict--749639,Is learning about how addiction works helpful for an addict?,"Would learning about how addiction works on a psychological level increase the chances of an addict overcoming their addiction? 0 likes, 1 reply "
Substance Misuse,https://patient.info/forums/discuss/addicted-to-heroin-for-the-last-7yrs-771253,Addicted to heroin for the last 7yrs,"hi im john 46 yrs old and been addicted to heroin now for the last 7yrs. last week I stopped my 4mgof espranor so as to go through the final withdrawals an finally be free from this nightmare.  But I started using again!! so I've just done my last bag of heroin an now from tomorrow im gonna be in hell!! just hoping there's someone out there who knows we're im coming from an might have a bit of inspiration for me as you know what's coming tomorrow nausea   sweats all of the above ! I carnt live like this anymore and just wanna be free and clean pls help a reply would be amazing just someone to talk to godbless everyone 0 likes, 1 reply "
Substance Misuse,https://patient.info/forums/discuss/weed-and-schizophrenia-psychosis-749806,Weed and Schizophrenia/psychosis,"How likely is it for someone to develop schizophrenia/psychosis from smoking a strong weed once? 0 likes, 3 replies "
Substance Misuse,https://patient.info/forums/discuss/worried-mum-740292,Worried mum,"my 26 yr ol daughter has been on heroine, crack cocaine, opiates of all kinds since she was 19. I threatened  to kick her out unless she got help. So, she has done really well and started methadone 5 weeks ago. I realise how hard it is but after 3 weeks on methadone, i find out she is taking pregablin and ADHD meds. ive argued with her about it and she promises to give that up end of month.  I will give her benefit of the doubt until that day. I really want her to leave my house, she refuses. my life is hell, i lost my husband 16 months ago and find her hard to handle on my own. Any advice would be appreciated. 0 likes, 2 replies "
Venlafaxine,https://patient.info/forums/discuss/gained-a-lot-of-weight-on-venlafaxine-536138,Gained a lot of weight on venlafaxine,"I've been on venlafaxine for 6 months and seem to be steadily gaining more and more weight. Before starting  , I was one of those people whose weight never fluctuated by more than 5 lbs at most- I'd consistently been the same weight from my mid teens. Started sertraline 2 years ago- no  , but it wasn't effective. Switched to citalopram after a few months, and that was where the weight gain gradually started, although my diet was pretty much the same. However, it was when I changed to venlafaxine that it really started to go up. In about 1.5 years, I've gained 2 stone. I don't look or feel myself anymore, my clothes don't fit, and whilst the venlafaxine is really helping, this weight gain is getting to me a lot. I did a BMI check this morning and for or the first time ever, I'm now at 25, in the overweight category. I know I can't completely attribute it to the medication, as I also used to run a lot and haven't kept this up regularly over the past year. However, there were previously periods where I'd stopped running for a month or two and my weight wouldn't change at all. I've mentioned it to my CPN who insists it's not the medication. Has anyone else had a similar experience? Is it the medication, or am I fooling myself? 1 like, 58 replies "
Substance Misuse,https://patient.info/forums/discuss/weed-panic-attack-leading-to-loss-of-focus-and-it-honestly-feels-like-i-lost-iq-points--783499,Weed Panic Attack Leading To Loss of Focus and it honestly feels like I lost IQ points.,"I am a 15 year old male with a few prior experiences with weed but nothing like this. I had a panic attack from smoking from a 70% dab cart. Immediately after I smoked it I felt different from when I had smoked it before. I felt light headed and I was loosing balance. Then my heart started beating really fast and my vision got all blurry. I felt like I was going to pass out and die as I made my way to the nurses office at my school. Its been 5 days since the attack and the fog is getting worse. What should I do? 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/loose-skin-water-retention-abdominal-distention-from-antidepressants--399153,loose skin/water retention abdominal distention from antidepressants???,"Hi since using effexor xr for 3-4 months last year (while on a lean bulk), I noticed my gut starting to hang out a little and a lot of loose skin that I've never had in my life (despite being even 10 kilos heavier, always naturally lean, tight skin). chalked this down to ' ' from the  , didn't think much more about it until 3-4 months later, coming off the medication due to illness, losing 7-8 kilos over the course of 6-8 weeks, and at the end of this (the leanest I've ever been at that weight), the loose watery skin remains sickeningly. also the gut issue which isn't a typical 'bloating' that comes and goes, it just distends 24/7. took me a while to connect the dots, but both of these bizarre phenomenons happened around the same time, so it cannot be a coincidence. I have ruled out fat given the above, the only two possibilities left are some kind of water retention (even with salt restriction doesn't improve), or else that the effexor has effected the firmness (collagen?) of the skin making it extremely loose and soggy, and also effecting the firmness of the organs or the fascia and connecting tissue holding them in place. I have been off the medication for 3.5 months now without any improvement. an ultrasound of the upper abdomen didn't show up anything suspect on the organs scanned. I am now leaning toward thinking the collagen or some other compound involved in keeping the skin/connective tissue/organs firm is responsible, although this is probably the worse outcome it makes a lot of sense, as both skin + gut issue I don't think it can rationally be a coincidence. if anyone has any advice on who to see or what to do that would be gladly appreciated, or anyone who may have similar experiences who wants to chime in 0 likes, 7 replies "
Venlafaxine,https://patient.info/forums/discuss/45mg-mirtazapine-37-5mg-venlafaxine-801255,45mg Mirtazapine & 37.5mg venlafaxine,"I have been on 45mg Mirtazapine for 6 months, i have had a review and they have prescribed me Venlaflaxine, anyone had these two drugs together? 0 likes, 1 reply "
Substance Misuse,https://patient.info/forums/discuss/espranor-803546,Espranor ,"i have recently transferred onto espranor from methadone .  what are the effects if i use heroin on top ? 0 likes, 0 replies "
Substance Misuse,https://patient.info/forums/discuss/i-stopped-drinking-things-were-good-but-now-im-deteriorating-again--804391,I stopped drinking things were good but now im deteriorating again. ,"Please forgive any spelling errors as im cureantly cognitivly impaired and sleep deprived, for context im an alcoholic and have been drinking since I was 18 on and off I was physically dependent and self medicating and have had 4 detoxes to date. In the proceeding months this year my drinking really degenerated, 13-15 cans of cider or beer daily with only 1 meal and as far as medication I took thiamine as most alcoholics do. I started getting symptoms such as insomnia (which meant 24-36 hour alcohol binges), breathlessness and sleep apnea, deeply disturbed sleep and awakings  i cant even put into words, pins and needles, pain and numbness in my back, neck, limbs, chest and sometimes head which felt like a very constricted heavy feeling like poor circulation and a pain in my foot (same feeling but much worse). I know when drinking goes to far and its time to stop or die and in honesty I could feel the malnurtion coming but these symptoms were new to me and i believed they were related to smoking as i gained an intolarence to it for some reason and everytime i smoked (25-35 a day idk) those symptoms paticularly the breathlessness and that horrible numb feeling in my body came on. I seeked help from a gp who got me connected with local drug sevices and a blood specialist as it turned out i had a high red blood cell count. Now fast foward to 3 weeks ago things were beyond worse the pain in my foot became the pain in my legs and ankles too, I would constantly gasp for air frantically and was so breathless i routinly sat infront of a pedestal fan to feel more oxygenated, and whats worse I started cognitivitly deteriorating, memory loss, loopy thoughts, inablility to understand and process information (temporary phase but i was generally slow and by this point not myself) very confusing dementia like phases spending hours trying to write my symptoms down (to show a doctor) and failing, a feeling of intense restlessness, anxiety and apathy all i did everyday was walk around the house and chew pillows (i have aspergers i was stimming i guess) and my executive functioning skills were barely managable , the insomnia was bad i stupidly took some diazapam ome morning to give myself a break from the alcohol (not my diazapam) for the sake of survival, I had to cut down on smoking to prevent the constricted feeling oh and i forgot to say i vomit daily at night there was now blood in it and all of this distressed and upset me greatly as I was waiting for a detox and a local clinic but theres a waiting list. But thankfully I went to hospital out of desperation and to my bewilderment they gave me a detox and pumped me full of sodium as my levels were low, i gained my appatite back i wasnt 100% but i felt so relieved my symptoms subsided as i was on nicotine patches during my stay (8 hour sodium drip and many banana drips). Longstory short came home and enjoyed days of soberity and was cigarette free as i started vaping i felt great and got huge 11 hour sleeps and ate like a grizzly bear, had regular bowel movements that werent tarry black, I felt a great sense of wellbeing for the future, my legs were still sore but not when i vaped or drank caffinated drinks (subsititute) Now 1 week after i went to hosptial things took a downturn, the vape started making me breathless and gasping for air so i switched to patches which stopped the problem but i caved and vaped again and now the restlessness and anxiety that cranked up 24/7 feeling is back, my cognition gradually over the days starts to get bad again and worse theres phases of literal dementia id say with slurred speech and all the symptoms of impairment and a weird which of  are just phases bit sometimes very seizure like deja vu like, i went to a doctor for bloods to see what was up and i literally forgot everything my memory and recollection is so bad, the numbness and constricted feeling all of the symptoms really are back and worse. The bouts of dementia like symptoms come with panic attacks and phases of breathlessness, the numbness and pain seems to be a circulation thing i dont understand the pain and feeling subsides when my blood pressure is high but in rare calm phases where i dont move the pain and weakness comes on, ive been having fevers aswell and honestly this entire week has been the worse of my life ive told mh family i live them several times because i feel this is it, ive taken measures to try and stop symptoms and im too confused to understand them as all of them are so unpredictiable one day this helps the next day it doesnt. ive been to hospital today and the day before first to get my bloods (as the gp was taking too long) and get examined and according to them its anxiety!!!! im literally suffering physically and mentally here im basically the same as i was when i was drinking and smoking, the worst symptom of all is the apathy which is back i care so little about anything i wasnt even relieved the ultrasound showed i didnt have cirrohos, people and places give me no vibe or feeling and i dont recognise them, music, tv shows food nothing im an empty vessel running on muscle memory i dont want to speak to anyone i geel like a soicopath, i cant physically work the length of myself without feeling like im going to collapse or have an ""episode"", ive been drinking fizzy drinks like cans of cider to they amp me up but make me more agaitated Ive lost my appatite and my stomach is messed up and could be a major culprit in this now i vomited for the first time tonight as if i were still drinking food digests so quickly and i dont have proper bowel movements anymore just dierrea everytime i eat, when it comes to eating i have to force feed myself because the food sustains me and gets rid of some symptoms for a few hours, ive barely slept in 3 days now including this night its 2 in the morning im not feeling like i will sleep, the breathlessness (my lungs are fine apparently everything is fine apparently) and gasping for air (which happens mainly if i havent eaten in awhile) has gotten so much worse i have periods aswell where i dont breath much at all i wonder if this is the reason for the impairment of my mind rather than brain damage from the alcohol, my body is so uncomfortable and sore,  ive to speak to my cpn tomorrow (about anxiety management it could open doors for medication and support) 88i just dont know what to say or do im so confused on top of all of this I just have this horrific feeling inside its all so confusing. I havent told you the full story and all the details its just too much but what do you think is up with me? im i one of those alcoholics thats basically dead but the alcohol was keeping them alive? Im eating less but i still take thiamine and drink orange juice and water. This aint living ive developed what they call health anxiety i want an explanation? I think i have a circulation disorder and organs that are still damaged theres something they missed surely? thoughts? 1 like, 0 replies "
Substance Misuse,https://patient.info/forums/discuss/methadone-maintenance-treatment-12255,Methadone Maintenance Treatment,"Methadone treatment is the best thing that has ever happened to me. I would highly recommend it to anybody addicted to opioids. The staff at the clinic I attend are also amazing and I couldn't have done it without their support and the support of my family. 3 likes, 13 replies "
Venlafaxine,https://patient.info/forums/discuss/venlafaxine-802189,Venlafaxine ,"Hi there, Wondering if anyone can help. Unfortunately my   and   started up again 5 weeks ago. Last week so 1 week today my GP upped my venlafaxine from 150mg to 225mg as my brain fog and lack of energy and things around me were feeling very different (like no emotions, thoughts or feelings). I feel i have literally forgot how to feel like me and feel so very lost, i'm really struggling and feel scared with it! I have had bad headaches these past couple of days too. What i am asking here is, should i be feeling better by now on the increase? 0 likes, 1 reply "
Venlafaxine,https://patient.info/forums/discuss/any-advice-for-functional-dyspepsia-flareup--795925,Any advice for functional dyspepsia flareup?,"Hi  there, I’ve had this diagnosis for about seven or eight years, no medication works for me, accept Gaviscon might take the edge off). I used to be on PPI medication for many years and then it suddenly stopped working. Has anyone else had this experience?I used to be on PPI medication for many years and then it suddenly stopped working. Has anyone else had this experience? What I call my daily “baseline” in terms of discomfort is 5/10. Anything below that is a bonus. (Constant feeling of acid, bad bloating to the point where I can look pregnant!) I call my daily “baseline“ in terms of discomfort is 5/10. Anything below that is a bonus. (Constant feeling of acid, bad bloating to the point where I can look pregnant!) I also have a   which doesn’t help. Does anyone have any other remedies?  I have had a second opinion and he told me that he wouldn’t see me again for this problem. I have recently had a flareup, and it has been absolutely unbearable some days, it’s one of those conditions that you literally don’t know how much longer you can carry on with it.. Any advice/information greatly appreciated. Best wishes to you all, Zoë 0 likes, 1 reply "
Venlafaxine,https://patient.info/forums/discuss/venlafaxine-800184,Venlafaxine ,"i have been on 150g twice a day this is my 3rd week for anxiety when will i start to feel a difference? 0 likes, 1 reply "
Venlafaxine,https://patient.info/forums/discuss/effexor-xr-803523,Effexor XR,"Is anyone on a 225mg dose, just went up from 150mg 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/venlafaxine-801036,Venlafaxine ,"anyone been on venlafaxine 225mg need advice and positive feedback 0 likes, 1 reply "
Venlafaxine,https://patient.info/forums/discuss/increase-feeling-worse-797252,Increase-feeling worse ,"Hi i have been on 225mg for just a little over 4wks. I am feeling worse. I am completely exhausted, no motivation at all, still very depressed, dont want to leave the house, bouts of crying and then bouts of anger. I am losing hope for this to work and scared to have to come off. anyone get worse at this stage then better? 0 likes, 2 replies "
Venlafaxine,https://patient.info/forums/discuss/venlafaxine-xl-dose-reduction-801466,Venlafaxine XL dose reduction,"I've been on this medication for over 15 years now at a 225mg dose per day. It is the only antidepressant that has ever really worked for me and with it, I function well and can hold down a full-time job etc. Most people can't believe it when I say I suffer with   as I always appear so bright. I explain that it's not a happy pill and with all   it's a case of helping you to feel less bad than actually making you feel better. I've tolerated the medicine really well apart from when I went cold turkey once (huge mistake; don't ever do this) or if I am late taking a dose. During those times I will feel like I have flu, will be a little manic, nauseous and have had those horrible brain flashes but they all subside when I have my dose again. My GP asked if I had considered reducing the dose as I have been on these a long time. I am really stable so I said I would give the 150mg dose a go. Firstly, they are a different brand and my own experience is that the brand can make a difference although it's supposed to be a generic medication. Secondly, it's only my 3rd day on the reduced dose and I feel flat energy-wise like I'm having to drag myself around and also a bit despondent. Maybe it's psychosomatic. I definitely feel different and not in a good way. Has anyone experienced something similar and will this plateau out? I have other general questions too such as did anyone lose weight after reducing their dose and did their libido increase. Thank you. 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/15-0-mg-to-225-764636,15 0 mg to 225,"i have been on venlaflaxine for a yr and a half  i am on 150 mg but i am started to cry almost everyday, is it time to increase my dosage 0 likes, 1 reply "
Venlafaxine,https://patient.info/forums/discuss/just-got-prescribes-venlafaxine-scared-to-take-it--553325,"Just got prescribes Venlafaxine, scared to take it.","I was just prescribed Venlafaxine 37.5mg by my doctor for   and  . I have only taken it for 2 days and now I'm thinking I'm going to stop before I get myself in too deep. I have read everywhere online that the withdrawal symptons from this drug are not worth the benefits and I do not want to be stuck taking medication for the rest of my life. I have tried Celexa and Lexapro in the past and neither one of those have worked for me. Does anyone have any suggestions of what I should try instead of Effexor? Or should I give it a try even knowing the horror stories of withdrawing from it? I called my doctor about it and told him I'm basically scared to start this medication and he told me every antidepressant is going to have withdrawal symptoms but Effexor seems to have way worse symptons than most, at least from what I've read online. Does anyone have advice about where to go from here? Thank you. 1 like, 13 replies "
Venlafaxine,https://patient.info/forums/discuss/restarting-effexor-xr-749914,Restarting Effexor XR,"Hi.  Just wondering if anyone else has restarted Effexor XR after coming off it.  I took the medication for 7 years 75 a day and it seemed to stop working so my doctor switched me to a medication called Trintillex which did not work and I am now taking Lexapro but it has not been helping with the anxiety.  I spoke with my doctor and we discussed going back on effexor xr at a higher dose.  Has anyone restarted this medication? Thanks 0 likes, 2 replies "
Venlafaxine,https://patient.info/forums/discuss/225mg-venlafaxine-724439,225mg venlafaxine,"hi so iv been on 225mg of venlafaxine now for 5 weeks and still no improvement in my anxiety how long should i give it before i decide on my next course of action ? 0 likes, 17 replies "
Venlafaxine,https://patient.info/forums/discuss/anyone-had-adverse-effects-switching-to-venlafaxine-xl-from-normal-venlafaxine--803733,Anyone had adverse effects switching to Venlafaxine XL from normal Venlafaxine? ,"Hi, have any of you had any issues switching from say, 2 x 37.5mg standard Venlafaxine to 1X 75mg Venlafaxine XL? They should be practically the same, but I wondered if say taking the standard long term could cause side effects when switching to XL. Thank you. 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/anyone-on-venlafaxine-801038,Anyone on venlafaxine ,"please help with advice 0 likes, 13 replies "
Venlafaxine,https://patient.info/forums/discuss/venlafaxine-increase-800373,Venlafaxine increase ,"my GP has increaed my Venlafaxine from 150mg to 225mg for    but the last few days ive felt really low and crying is it bormal to feel a bit worse before they start to take edfect its really worryibg me 0 likes, 1 reply "
Venlafaxine,https://patient.info/forums/discuss/my-pharacist-keeps-giving-me-different-brands-of-effexor-venlafaxine--803873,My pharacist keeps giving me different brands of effexor/Venlafaxine.,"I take 150mgs of Venlafaxine XL which has 12 tablets inside.   I need to take 2 out for my correct dosage.  But my pharmasidt keeps switching brands, sometimes i get a brand with granules in it.  Making it impossible to take out required amount.   Does anyone know the name of brands that just do the tablets inside the capsule so i can demand these.   Thank you. 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/venalafaxine-how-long-for-it-to-work-803903,Venalafaxine how long for it to work ,"hello all i am hoping someone might be able to tell me if it took a long tine for Venalafaxine to work for severe   and  . I am in 300mg but only increased 5 days ago from 225mg which i was on for 4 weeks. Any help much appreciated. The debilitating anxiety and depression is hard to fight. 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/coming-off-effexor-804481,Coming off Effexor ,"Hello i have been on Effexor 37.5 mg ER Capusle for years now i did take 75 mg then dropped down to the 37.5, i just recently tried to come off from my doctor put me on Viibryd 20 mg i had to take a half of pill for seven days then take the full pill well i has terrible side effects from the 20 mg so i dropped back down to the 10 mg well i done that for close to two months and had bad thoughts, very high  , deep   and was very emotional needless to say i am back on my 37.5 mg dose and was wanting i hear success stories of people coming off from it as eventually i would to try again. I now see a therapist every two weeks and have really been trying to do and be better. 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/4-weeks-on-venlafaxine-804925,4 weeks on venlafaxine ,"i started citalopram 3 yrs ago due to anxiety 6 weeks ago my crippling anxiety came back so was moved onto venlafaxine slowly my anxiety is subsiding but im so unmotivated nothing interests me am i asking too much too soon or does this get better in time 0 likes, 1 reply "
Venlafaxine,https://patient.info/forums/discuss/pregnancy-804482,Pregnancy ,"Has anyone stayed on their Effexor and had no issues with their pregnancy/ birth defects? Also how was postpartum for you? 0 likes, 0 replies "
Venlafaxine,https://patient.info/forums/discuss/withdrawal-help-struggling-799607,Withdrawal help struggling,"I'd really appreciate any advice on withdrawing of Venlafaxine. I've been on 37.5mg tablets 2x a day for the last 5 years and want to come off. I contacted my doctors and spoke to a pharmacist who said for two weeks take 2 tablets a day and then every other day take 1 tablet and then the following two weeks take 1 a day and then come off completely. However, I know from experience when I've only taken 1 tablet I get extreme withdrawal symptoms. The fatigue is so extreme I feel like I can't function, I get   and vivid dreams, heart palpitations and just feel 'out of it' until I feel like I have to take another tablet. It scares me, because I don't know how I'm meant to wean off them whilst still being able to function and go to work? I feel like doctors (from my experience) are so unaware of how difficult it is to come off them and I wish I was never put on them. I'd be grateful if anyone has any successful experiences or anything they would suggest that could potentially help with coming off them. Thank you 😃 0 likes, 1 reply "
Venlafaxine,https://patient.info/forums/discuss/venflaxine-kick-in-time--801092,Venflaxine kick in time???,"hello. i have been on Venflaxine for 9 weeks now for what they say is mixed anxiety and depression disorder   mainly the classic symptoms such as worry shaking weakness and nausea   i was then firstly put on 75mg then upped to 150 after 16 days then 225 after another 18 days each time ive told the doctor that i am experiencing no benefits although i have now read earlier posts and see that each dose increase just about starts you again with increased symptoms etc however after 9 weeks in total i am losing faith.  can anyone reassure me its still early days best Michael 0 likes, 8 replies "
Venlafaxine,https://patient.info/forums/discuss/increase-dose-feel-worse-please-help-681500,Increase dose feel worse! Please help ,"I’m sorry I keep posting but I’m scared. I just want to feel better. 225mg gave me some relief but not enough so increased to 300mgs. Now I’m tired, low and anxious. It’s been 3 weeks on 300mgs. Do you think I should give the increase longer? 0 likes, 20 replies "
Fibromyalgia Syndrome,https://patient.info/forums/discuss/facial-numbness-519410,Facial numbness,"Hi I keep getting right side face numbness it comes and goes does anyone else get this? Feels as if my face is drooping but it's not! 1 like, 18 replies "
Fibromyalgia Syndrome,https://patient.info/forums/discuss/my-left-foot-is-always-cold--272963,My left foot is always cold.,"I wonder if anybody else has experienced something similar? My left foot is nearly always cold. There is altered sensation as well, for instance if a few drops of water lands on it, it stings. I have to be careful when I get into a bath as well, as my foot doesn't register if it's too hot. It does warm up occasionally when I wear thick socks, but however many socks I wear in winter - it doesn't! Ooh reading that I sound weird! Am I ?! 0 likes, 22 replies "
Fibromyalgia Syndrome,https://patient.info/forums/discuss/what-is-this-feeling-exactly--666594,What is this feeling exactly?,"So I don’t actually have a fibro diagnosis, but most of us on here know that a diagnosis and/or understanding of fibromyalgia is ambiguous at best. Whatever I am experiencing seems to be most similar to this or cfs or the like. The problem I am having is describing my symptoms. I usually just default to saying “weird sensations”. I can’t seem to find the words to explain it. Tingling isn’t quite right, burning seems a little off and itching isn’t exactly it... its like all three of those. Then you add in the feeling of blood rushing or skin crawling or pressure and numbness. When I try to explain this to anyone, especially doctors, their eyes glaze over. If I were in their shoes I’m certain I would so the same.  Is this what other people experience? I hear a lot of stories of pain, but what about this tingly/burny/bloodrushy/skin crawly/itchy stuff? How do I get a doctor to take that seriously?? 0 likes, 7 replies "
Fibromyalgia Syndrome,https://patient.info/forums/discuss/sertraline-to-duloxetine-worthwhile--787746,Sertraline to Duloxetine. Worthwhile?,"I'm three weeks in to coming off sertraline in order to begin duloxetine, at the suggestion of the pain clinic with whom I had a telephone consult last year. As almost all of us are no doubt feeling, life has been very difficult. I have been utterly exhausted, much more so than normal, and gone through overlapping flares. I have given up on ever finding relief, let alone a cure, but during a mandatory review of my medication. the doc suggested moving from sertraline to duloxetine. nothing to lose, I thought I'd give it a go. I can't think positively about it or I'll end up down in a very dark place if (when) it doesn't help. Does anyone have experience of the switch between these meds? Was it worthwhile? I'm feeling shocking and wondering how to go forward. Thanks in advance and I hope you're having a great day. 0 likes, 0 replies "
Fibromyalgia Syndrome,https://patient.info/forums/discuss/i-am-really-struggling-with-nausea-at-the-moment-we-are-moving-house-so-i-am-stressed-too--790060,I am really struggling with nausea at the moment. We are moving house so I am stressed too. ,"At the moment and on and off every few weeks I start to feel sick before or during my main meal of the day.  I get to the point where I am frightened to eat and being not much above 7 stone I cant afford to lose much more weight.  Does anyone else struggle with this and if so have you found anything that helps? 1 like, 0 replies "
Fibromyalgia Syndrome,https://patient.info/forums/discuss/my-twitchy-eye-warning-sign-656514,My Twitchy Eye Warning Sign,"Hi All I've been diagnosed with Fibromyalgia, CFS/ME, IBS and  , after extensive investigations and tests into my symptoms with no apparent reason being found for them. For the last 2 weeks I had been feeling really quite well for a change, considering normally there is usually an almost constant feeling of being ill and groggy, well that was until a couple of days ago. There is one thing I have noticed that I wanted to share with you all about when my condition(s) flare up. Well, the day before yesterday I woke feeling fine, until the evening when I noticed my left eye starting to randomly twitch, spasm and feel lumpy, but it looked fine. A little while after that I started to feel a bit ill, but nothing drastic, but I did think to myself before bed that I was going to start having a flare up tomorrow, my left eye still twitching away randomly. Low and behold I woke up yesterday and felt awful, I felt faint and unsteady like I am on a boat, breathing was laboured, my whole body seemed to ache and be in pain all over, particularly my legs, my stomach and bowels were churning and gurgling a lot, and I felt nauseous and bloated, and I generally felt awful, all the time my left eye still randomly twitching, spasming and feeling lumpy, and today I'm much the same as yesterday. I have noticed that when I've gone through these flare ups in the past I have noticed I always get the left eye twitch, spasm, lumpy feeling, the right eye is fine, it's always just the left one. I have now taken this eye twitching experiencing as my first warning sign that a flare up is on the way, and I was wondering if any other Fibromyalgia sufferers experience the same, or have their own warning signs? As I've said I've had extensive testing done, one test being a head  , and as I said everything has always been fine. I'd be interested to know what you all think of my findings, whether you think the left eye twitch is indeed a sign of a flare up and if any of you experience anything similar to me. Any thoughts, comments or views on this would be greatly appreciated. 0 likes, 6 replies "
Venlafaxine,https://patient.info/forums/discuss/venlafaxin-mirtazapine-805050,Venlafaxin & Mirtazapine,"I have been prescribed Venlafaxin 75mg daily to go on top of my Mirtazapine 30mg Has anyone tried this, I am concerned and worried due to the mix of two ad. Any positive stories are welcome 😃 0 likes, 0 replies "
