disease,postLink,postHeading,postContent
Covid,https://connect.mayoclinic.org/discussion/need-help-gaining-weight/,Need help gaining weight,"I would welcome folks to advise me how to GAIN WEIGHT.  I'm now down to 90 lbs (normally, a healthy, active 127 lbs at 5'4""). As we all know, LT Covid ignites our nervous system off the charts and I'm sure that is what's going on because I feel totally on the edge, dealing with internal shakiness, etc. I'm eating every hour to include very healthy foods, i.e., fish, chicken, turkey, tons of veggies, snacks in-between and cannot gain a lb.  I also incorporate protein shakes. Because I'm dealing with no medical support since the Doctors I've seen to date to not have any knowledge of LT Covid to include my primary MD.  I'm so alone and frightened. Please be sure to list the name of the products in your suggestions to include any vitamins, etc.  I know I also need the appropriate anxiety/depression Rx and a few have been tried to no avail, which is why I welcome your input on this as well and what has helped.   Tried Zoloft and Escitalopram. Prior to catching Covid twice, I was soooooo active and healthy and folks would always comment about my incredible health and age in the mid 60's (now 68) and they couldn't keep up with me. I just want this beast of Covid out of me!  I wish our medical teams were working on finding us a cure and help. Hugs and prayers to all. "
Covid,https://connect.mayoclinic.org/discussion/post-covid-syndrome-palpitations/,Post-COVID Syndrome - What helps reduce palpitations?,"For those of you that have had palpitations, what treatments have worked best to reduce them?   "
Covid,https://connect.mayoclinic.org/discussion/tiny-pimply-rash-always-there-but-very-itchy-off-and-on/,"Tiny pimply rash, always there but very itchy off and on","In month 11. Was feeling better for about 2  1/2 weeks, then rash started and getting worse every day. Anyone else experiencing this? "
Covid,https://connect.mayoclinic.org/discussion/long-covid-burning-sensation-inside-their-muscles/,Long Covid burning sensation inside their muscles?,"I get a burning sensation in my thighs and hip muscles that feels like I just ran a mile and my legs are about to give out, but it happens with no physical activity. I can just walk then get a wave of it. Rarely have I gotten it sitting and never layjng down. Usually after I stand up and walk. It’s a lesser scale than when I actually do physical activity which is greatly magnified with any repetitious activity like walking a flight of stairs. I used to walk flights of stairs because it was “healthy” now I can only walk up one flight of stairs before my muscles lock up and burn like crazy.  Anyone found relief for this? "
Covid,https://connect.mayoclinic.org/discussion/has-anyone-tried-golden-milk-for-their-long-covid/,Has anyone tried golden milk for their long Covid?,"I’ve been reading that golden milk has a lot of anti-inflammatory properties. Just wondering if anyone has tried it for the long Covid if so, please tell me your experience with it. Also if you have a good recipe. "
Covid,https://connect.mayoclinic.org/discussion/did-my-covid-vaccines-change-my-sweating-permanently-i-am-a-hot-mess/,Did my Covid vaccines change my sweating permanently? I AM A HOT MESS,"It has been well over a year since my second and last Phizer Moderna vaccine. In that time, I have not stopped sweating and I run cold, used to sweat light and smell earthy for body odor if not awful. It seeks as though it persisted intially as swollen sweaty armpits and my body odour has changed, as well as the texture of my sweat, it is thicker and I smell sour. I would include that trace mind fog has also persisted, but recently a lot is coming out on the perils of algorithmic manipulation of populations and I could very well see a purposely eroded attention span being moreso symptomic of such algorithmic abuse. In any case, it seems difficult to find info about this, but also a common experience, particularly for Pfizer patients such as myself. What am I now, because I rather imagine I am becoming a menopausal woman, with sudden onset hotflashes and related emotional distress from such fluctuations and sudden soaking sweats and neck, knee and armpit rashes. Stopped using deoderant because it becomes a gelatinous mess, it is like my genetic makeup is changed. Don't even get me started on increased acute chest pains and increased arithmia (born premature with palpitations). I did my part, time for the experts to start the autopsy of Covid now and provide us some answers post pandemic about what it was that we did for the team.  "
Covid,https://connect.mayoclinic.org/discussion/forgetfulcant-remembering-anything/,Forgetful/can’t remembering anything ,My husband is so frustrated and ready to divorce me because I can not remember what he says to me. HELP! 
Covid,https://connect.mayoclinic.org/discussion/nocturnal-anxiety-panic-attacks/,"Nocturnal anxiety, panic attacks??? ","I’ve been having a horrible time with different symptoms from this long Covid since February, and recently was diagnosed with POTS…and it’s severe where I cannot stand in one spot, sometimes for more than a few seconds, sometimes I can go minutes… It all depends on the day and how I’m feeling.  I don’t know if it’s because of everything going on physically with me or if this is another symptom of this horrible thing that’s taken over my body. 
In the last week, I have woke up 3 different nights in the middle of the night sweating in a panic like something horrible is wrong, and the most loud hissing in my head… I can only describe it as the most horrible feeling in the world imaginable. They had nothing to do with dreams or nightmares, it was an anxiety attack I believe that woke me up, then I got up and was in a terrible depression for no reason. 
I’m just curious if this is happened to others. Like I said, I don’t know if it’s a symptom or if I’m worrying deep inside because of everything physically happening to me. 
I’ve had severe postpartum depression 30 yrs ago with my daughter and almost did not come out of it and I am very extremely afraid that it will come back because I don’t think I will be able to get out of it this time.  😞 "
Covid,https://connect.mayoclinic.org/discussion/lapse-in-recent-memory/,Lapse in recent memory ,"I have had long Covid since October 2022. So last night I was watching a TV series episode that I thought was a new episode. About half way into the episode I started getting feelings of “ remembering that scene”. Long story short it turns out I had watched the episode less than a week ago. I completely forgot watching it, and the first half of the episode, which was about an hour long I had no memory of, the second part, bits and pieces I remember. I am very scared now. It was like I blacked out that whole half hour or so and it was less than a week ago. This is a new symptom on top of my many other symptoms. Anyone else have similar issues? "
Covid,https://connect.mayoclinic.org/discussion/still-having-chest-tightness-3-weeks-out-from-covid/,Still having chest tightness 3 weeks out  from covid,"This is my third time with covid. I was on paxlovid last June 2022 and got a relapse two weeks after thinking I was over it. Now three ago ago I got it again. It’s different this time. I just had a little scratchy throat and a little congestion. No fever, chills or loss of smell just a little fatigue . They put me on prednisone (5 days) and Wixela and used my albuterol as needed. I was feeling pretty good a week after taking prednisone. I thought I was on the mends . Did some light walking for a few days but noticed tightness of. My chest got worse with each passing day where I was taking 1-2 puffs of my albuterol a day. Last week and this week the tightness in my chest persists everyday sometimes in the morning but usually in the afternoon is worst. 
There is no coughing, I’m just fatigue with chest discomfort . I do worry about this so my PCP prescribed lorazepam to reduce anxiety and to aid in my sleep due to the prednisone side effect causing sleeplessness.it’s seems that even talking or slight excitement or stress/ anxiety brings on this tightness in my chest. I’m not even doing anything strenuous at all. 
It’s very uncomfortable not knowing what is causing this onset of tightness in my chest. 
Can anyone out there relate to this. And give me some thoughts of why I’m like this for the past two weeks? "
Covid,https://connect.mayoclinic.org/discussion/has-any-long-hauler-been-diagnosed-with-thinning-optic-nerveglaucoma/,Has any long hauler been diagnosed with thinning optic nerve/glaucoma?,"I had covid in April 2022. Many symptoms have lingered since then, most notably post exertional malaise, shortness of breath, coughing, GI problems, autoimmune disease, and brain fog. I was at the ophthalmologist last week and while my eye pressure was normal, the doctor noticed a thinning of the optic nerve. He doesn't think it's related to long covid but I'm wondering if this is just another problem caused by this plague. Apparently a thinning optic nerve is a manifestation of glaucoma. Has anyone else been told their optic nerve is thinning? "
Covid,https://connect.mayoclinic.org/discussion/post-covid-recovery-is-a-paradox/,Post-COVID Recovery is a Paradox,"A paradox is a logically self-contradictory statement or a statement that runs contrary to one's expectation. It is a statement that, despite apparently valid reasoning from true premises, leads to a seemingly self-contradictory or a logically unacceptable conclusion. In other words, Post-COVID Recovery is seemingly, Meaningless and Futile, based on my review of this entire board over the past 48 hours.  Please wake me when the paper is published about the genuine cure. "
Covid,https://connect.mayoclinic.org/discussion/no-smell-or-taste/,No smell or taste,"I am 29 months post Covid with no taste or smell. Have tried smell training, acupuncture, and plasma platelets. No success. Any thoughts are appreciated    "
Covid,https://connect.mayoclinic.org/discussion/any-long-covid-people-here-who-develops-lung-modules/,Any long Covid people here who develops lung modules?,"As part of the clinical long Covid study I’ve been doing for a year, I had a clean chest X-ray a year ago.  Monday they found a 9mm nodule in my right posterior lung as well as “minor air trapping.”  I’ve never smoked.  They referred me to their (University of Illinois Chicago) Lung Nodule department.  The said they have seen cases lung nodules with long Covid.  My symptoms have been fatigue and brain fog.  This was very unexpected and worrying, since my dad died of lung cancer two years ago and cancer also got his sister and mom. Have you seen any reputable studies or articles on this combination?  I’m finding quite a few on my own and would like to see someone else’s “homework” if they’ve already been looking at it.  "
Covid,https://connect.mayoclinic.org/discussion/joint-pain-and-much-fatigue-after-covid-vaccine/,Any meds to recommend for long Covid joint pain and chronic fatigue?,"Joint pain and much fatigue after COVID vaccine! 
Any meds to recommend for long Covid joint pain and chronic fatigue? Can a Neurologist help?  "
Covid,https://connect.mayoclinic.org/discussion/post-covid-long-term-chronic-constipation-like-marbles-anybody-else/,Post Covid Long Term Chronic Constipation Like Marbles - Anybody Else?,"First – I thank the Lord I found this forum. I knew there had to be others having strange, unexplained issues.  November of 2021, I returned from traveling and 2 days later started experiencing diarrhea. At that time, NOBODY told us diarrhea was associated with Covid or could be only symptom. We now know you can have ONLY gastro symptoms with Covid. I did not have respiratory symptoms other than a slight runny nose. On day 4, I got a very bad headache that lasted for 2 days.  And exhaustion at night. Other than that, I felt ok. Diarrhea multiple times throughout the day. On day 13 of diarrhea, I went to an urgent care. The NP looked at me like I was an idiot because I hadn't been tested for Covid. Why would I? Informed me yes, you can present with ONLY diarrhea (who knew!) Said it was too late now, I had already been out and exposed people, and it may or may not show as positive after so many days. So – I never got an official diagnosis other than medical staff telling me ""duh, you have Covid…"". Day 14 was my last day with diarrhea. Then 2 weeks of extreme fatigue. AND – I've never had a normal stool again. Just hard round ""deer pellets"" – like large hard marbles. I do go, but never empty completely, and never a normal stool shape. I have used probiotics for many years, and am  otherwise VERY healthy. Yes, I've tried it all: kimchee, sauerkraut, nuts, vegetables, fruits, high fiber everything, ground flaxseed, chia seed, little to no processed foods, etc. I drink minimum 60 oz water a day. I exercise regularly and am active. It's nothing that I've done or am not eating correctly. And I didn't suddenly get IBS or Crohn's. I 100% believe my intestines were damaged from having intestinal Covid. My biome is broken. Seeing all of you describing long term symptoms (many so much worse) gives me hope maybe they'll figure this out. It's at least starting to be acknowledged. In the meanwhile, I'm going to keep trying and hoping. If you've found any fixes, I would love to hear. "
Covid,https://connect.mayoclinic.org/discussion/moderation-and-modification-how-can-you-benefit/,Moderation and Modification: How can it help your chronic pain?,"Moderation involves how much, how long, or how fast you do things to avoid overdoing or underdoing activities during your day. To practice moderation: 
~ Break apart lengthy tasks. 
~ Alternate activities. 
~ Prioritize tasks. 
~ Take frequent rest breaks. 
~ Work at a moderate pace. 
~ Change the frequency of tasks. 
~ Delegate. 
~ Set time limits. Modification involves changing how you perform your activity to help conserve energy and reduce risk of injury. Examples of modification: 
~ Maintain good posture and body mechanics with all activities. 
~ Work sitting down when possible; conserve energy. 
~ Bend your knees, not your back to reach items or perform task 
    below hip height. 
~ Use tools appropriate for the job. These can include long-handle, 
    light weight, padded ergonomic grip handles, appropriate lengths 
    for your height and task. 
~ Push rather than pull to move heavy items. Ask for help when 
    needed (delegate). 
~ Alternate positions. What moderation and modification tips do you think would help you with your chronic symptoms? Are you applying any currently? How do you feel about opening your mind to trying them, if not? "
Covid,https://connect.mayoclinic.org/discussion/has-anyone-gotten-back-to-normal-after-one-complication-after-another/,Has anyone gotten back to normal after one complication after another?,"I’m 78 yr old female in good health. Able to swim 2 K and walk 1 mile 3 X week. 
I tested positive for COVID on Feb. 10, 2023. I just had a cough – no other symptoms. Took a course of Paxlovid. After about a week, tested negative and was able to go back to short spurts of exercise – swimming and walking. After another week, noticed severe exercise intolerance. I’d get short of breath and my pulse would slow to 48 and become irregular. Saw cardiologist and EKG was essentially normal. Wore a 24 hr. Holter monitor which showed some irregularities but doc did not feel they were significant. In the meantime, chest congestion was getting worse so my internist put me on a course of prednisone. Then my blood pressure shot up to 210/110 and I landed in the ER. I was trending toward hypertension so I was put on Amlodipine. I’ve gotten my BP under control and have days when the shortness of breath is not too bad. (I use an Albuterol inhaler which helps). Then today (3/25) I woke up really lightheaded and had what I think was an anxiety attack. I was afraid I was going to die. I’m feeling better as the day goes on but still lightheaded. It’s just one thing after another. I wonder if I’m ever going to get back to normal. 
I’m retired and don’t have to worry about work but my heart goes out to the younger ones who are experiencing similar post COVID symptoms and are unable to get back to work or a semblance of a normal life. I’m grateful to be able participate in this forum and read about other’s experiences and know that I’m not alone in all this. Thank you.  "
Covid,https://connect.mayoclinic.org/discussion/body-feels-like-its-buzzing-left-side-head-tingle-nausea-arms-ache/,"Body feels like its buzzing, left side head tingle, nausea, arms ache","Began 2 weeks after covid: painful blackout of vision, fatigue, vibrating pains down spine, painful burning arms, shoulders & neck, nausea& left sided head pressure & body vibration sensations for past 1.5 years. "
Covid,https://connect.mayoclinic.org/discussion/does-anyone-have-problems-with-hair-loss-with-post-covid/,Does anyone have problems with hair loss with post-COVID?,"Every morning, I have a comb full of hair strands, both short and long.  Any advice on slowing hair loss/thinning? Thanks, Mary "
Covid,https://connect.mayoclinic.org/discussion/covid-skin-condition/,Anyone have skin blisters or peeling hands from COVID?,Has anyone developed very small skin blisters or peeling palms from COVID? 
Covid,https://connect.mayoclinic.org/discussion/changes-in-oral-health-post-covid-or-the-covid-vaccine/,Changes in oral health post covid or the covid vaccine?,I take really good care of my teeth and have noticed changes in my teeth.  I have experienced some chipping and my gum line looks like I am older than I am.   
Covid,https://connect.mayoclinic.org/discussion/covid-legs-and-toes/,Covid Legs and Toes,"Hi Everyone, Long hauler since November 2020, I am still experiencing pain and weakness in my legs along with my toes turning purple or red. Sometimes my toes will feel hot. My doctor said to stretch and this is not helping. Anyone have any tips or experiencing the same thing? I’m ready for this long Covid to be done I have other symptoms but figured I would start with this.  "
Covid,https://connect.mayoclinic.org/discussion/help-with-long-covid-recovery/,Help with Long Covid Recovery,"I was diagnosed with Covid last Christmas (Dec 2022) and a few weeks later noticed head tremors/vibrations.  More symptoms developed in later weeks but I still didn't think LC  even though I was becoming more and more exhausted with little exertion.  In May I started physical therapy for my hurting knees and the more I exerted myself with exercises the more exhausted I got – then my symptoms went haywire and I had more tremors, lightheaded, nausea, breathlessness and finally first part of June heart palpatations and chest tightness, full throat feeling, couldn't tolerate the heat, constipation, brain fog, vein problems and more.   My sister in law said I probably had long covid so I started researching everything I could about LC.  I was shocked at what I found cause I thought LC only caused tiredness! Went back to my PC doc and to cardiologist but they can find nothing.  I have been reading about the research done and trying to follow the guidelines of Johns Hopkins LC Recovery Program and I do believe it is helping.  I would like to have a magic pill to hurry this process along but that just isn't available.   I have listened to probably 75-100 podcasts and presentations delivered via YouTube from researchers, doctors, clinicians around the world.  At first I couldn't get out of my recliner so I watched and listened all day.  I take notes because I can't remember very well with the brain fog. Two of the premier researchers into LC in my opinion are Dr David Putrino and his team at Mt Sinai  and Akiko Iwasaki from Yale Medical School.  They talk about best practices for recovery in many of their presentations on YouTube.  Johns Hopkins also has a Recovery program and I have attached their pdf here.    I am doing better — I can now walk outdoors about 10 minutes before the heavy breathing and chest tightness starts. I'm able to get up and do things around the house.  I now have hope.    Here is a link to the recover program pdf.   "
Covid,https://connect.mayoclinic.org/discussion/long-covid-and-gluten-sensitivity/,Long COVID and gluten sensitivity,"So we got COVID twice within just about 5 months. The first time was bad. The second we were mostly asymptomatic. Since the second infection my 8 year old has gotten terrible stomach cramps every time she ate. Finally got her pulled off gluten, and since then only a few issues, and they were with heavy lactose foods, which we went ahead and cut as well. All fine since then. 
Has anyone else had the same issue? Are you still going through it? Have your symptoms lessened at all? We're still waiting to see GI, the waiting time is so long. And her Dr has been helping as much as she can, but we just don't know what to expect anymore. This has been going on since January 22 for reference on time.  "
Covid,https://connect.mayoclinic.org/discussion/long-haul-covid-devastation/,Long Haul Covid Devastation,"Got mild covid in 12/20/20. I'm now worse than ever, 2 1/2 years later. I've been very active all my l'm 69, I can hardly walk 200 ft, and have to lay down for a few hours. I have severe, fatigue, anxiety, depression, taste & smell OK, No apatite and live alone. Wife of 38 yrs. passed in the beginning of this and my doctor says ""I just have to get over that!"" 
My live is gone. I hope and pray they will persist with research for this but, it doesn't look good. 
Sorry for my babbling, 
Bill. "
Covid,https://connect.mayoclinic.org/discussion/anyone-do-poct-lactic-acid-lactate-test/,Anyone do POCT Lactic Acid (Lactate) Test? ,"I saw in other post recovery group that some folks with post-acute Covid symptoms are testing their lactate levels as levels out of normal range can show low oxygen in muscles and help explain potentially issues. I would still love to do micro clot test, but those don’t exist yet and won’t be available for another three to six months potentially. Thought this might be a good idea and wondered if anyone has done this yet.  "
Covid,https://connect.mayoclinic.org/discussion/i-cant-sleep/,I can’t sleep!,"I know many of you are struggling with crippling fatigue and sleeping up to 15 hours a day. I’m the opposite. I had COVID in Feb. 23 and since then am constantly short of breath, had a hypertensive crisis, developed complete heart block, necessitating a pacemaker and have bouts of lightheadednesss. I was never able to sleep through the night, getting up 1 or 2 times a night to pee. Now, I’m waking up every 1 or 2 hours and then difficult to get back to sleep. I know one of the problems is I drink a lot of fluids to combat dehydration but also have a lot of anxiety about not getting enough sleep, not getting well or if I’m still going to get worse. Any suggestions without resorting to sleeping pills would be much appreciated. Thank you and wish everyone better days.  "
Covid,https://connect.mayoclinic.org/discussion/anyone-with-longcovid-checked-ammonia-levels/,Anyone with longcovid checked ammonia levels?,"Almost three years with longcovid here and no end in sight. 35, previously healthy, now totally debilitated. I can’t even fold a load of laundry without losing my breath and feeling nauseous.  Looks like for some people, shortness of breath could be caused by high lactic acid levels, but the source of THAT looks like a difficult-to-detect, acute liver injury from the virus that disrupts the urea cycle and leads to a back up of ammonia, which is itself a neurotoxin that creates an anaerobic environment which leads to the high lactic acid. 
I’m getting my ammonia checked this week. Anyone else done this kind of lab? "
Covid,https://connect.mayoclinic.org/discussion/seizuresinconclusive-t4st/,Seizures/Inconclusive test,"I had a break through tonic clonic and since then have had 3 more and multiple myoclonics. I have also experienced new neurological symptoms that I never had: memory recall, headaches, tremors, tingling, prickling. My wife had a positive COVID test in Dec 2020. There is no doubt I had COVID at the same time, but my test was inconclusive. As a result, no Post Covid clinic will accept me. I have had MRIs, EEGs, EKGs, all of which were normal. I know something is wrong, but have no proof. Is there a way I could definitively be diagnosed Post COVID?  "
Covid,https://connect.mayoclinic.org/discussion/a-plea-in-desperate-need-of-functionalholistic-md-in-wi-or-il/,A plea - In desperate need of Functional/Holistic MD in WI or IL,"You can review my prior posts regarding my current condition, down to 90 lbs now and in terrible pain and withering away.  This week has been really rough.  Prior to Covid (twice) I was so very health, happy and active.  I don't want to give up, but and I'm typically very strong, but I don't know how I can go like this.  So many horrible symptoms like many of us, I struggle to get through the day.   It seems in speaking to others, the best support and treatment is going the Functional/Holisti route.  As such, 'm praying to hard that someone on this forum knows of such a Dr. or LT Clinic in the WI or Illinois area.  I live on the far south end of WI, near IL border. I need to get this virus out of me.  First Covid hit me in Sept '20 and second bout was Nov '21.  Both times my PCP would not give me any medication or monoclonal antibodies as I begged and said, ""you'll be fine, and good luck in trying to find the medication as it' in short supply.""  He or his staff didn't even try or care, which is why where I am today.  Lots of Love & Hugs to all "
Covid,https://connect.mayoclinic.org/discussion/severe-leg-vibrations-constantly/,Severe leg vibrations constantly,"I had Covid and tested positive for 19 days.  Not long after I started to notice my hair falling out & fatigue. Now it's been a few months and while I have a previous rare disease called CIDP (like M.S.) and have been taking IVIG infusions bi-monthly for years, about 3 weeks ago my legs began vibrating like a constant electrical sensation or cell phone. It wakes me all night and I am just about ready to lose it. I ask my neurologist and get told it's neuropathy…but its so different than what I have experienced for years. The only options I have are anxiety meds and gabapentin that put me to sleep. I have no life because I end up sleeping all day.  Any help/advice would be greatly appreciated! "
Covid,https://connect.mayoclinic.org/discussion/longcovid-lymphatic-dysfunction/,Longcovid Lymphatic Dysfunction,"Anyone had significant lymphatic dysfunction with longcovid? I've had 5 covid infections since August 2020. My longcovid symptoms began shortly after the first infection and swelling has been a pretty constant one. I often have trouble with lymph nodes swelling in my face and head. The acute swelling will last for a few days and then disappear. Seems to happen the most when I overdo it and don't rest enough. I've been seeing a manual lymphatic drainage specialist, but she doesn't have a diagnosis for me. I'm afraid to see a doctor about it because I have seen so many doctors who run expensive tests, can't find anything, and then ask me if I suffer from anxiety. Luckily I got the longcovid index test with inflammatory indicators that proves I am not actually crazy, but I'd love to hear from someone on here who has had similar lymphatic trouble and has heard anything from docs about it. Maybe then I can take a specific idea to the doc to check.  "
Covid,https://connect.mayoclinic.org/discussion/long-covid-with-canabis/,Long Covid with Canabis,Has anyone used canabis for long covid? 
Covid,https://connect.mayoclinic.org/discussion/tinnitus-14/,Tinnitus ,Has anyone found anything that helps with tinnitus in long covid?  Tinnitis started this past week.  I’ve found very limited knowledge in the medical resources where I live on any long covid issues.  High pitched sound in ears/head.   
Covid,https://connect.mayoclinic.org/discussion/lt-covid-and-blood-type-connection/,LT Covid and Blood Type connection,"I'm blood type A and have numerous (too many unbearable) symptoms after getting Covid, twice.  First in '20 and then in Nov '21.  Now down to 89 lbs and withering away with no help from any Doctors or Hospitals – to include Mayo. For the past few years it was reported on many occasions that Blood Type A is more prone, than Blood type O in catching Covid in addition to becoming more ill; ditto for the vaccine. I've been keeping a record of folks I know or even run into in a conversation if they became really ill with Covid or have Long Term Covid and quite ill.  Sure, enough about 80% are Blood Type A. So I was curious about folks on this forum and Blood Type and if it holds true.   My first thought when I came across the info was Doctors should immediately address folks with Blood Type A with the appropriate  medication when catching Covid, or being careful about  the vaccines, based on Blood Type. "
Covid,https://connect.mayoclinic.org/discussion/short-term-disability/,Short Term Disability,"I have been on short term disability for long covid, and this has only been for half a day a week, but I am allowed to only take that time when I need it. It has been 12 months and my supervisor wants me to end this and I have a meeting scheduled to meet with people tomorrow. I haven't used much of my STD, so it is not an issue of running out. I would like to know what other people's situation has been with STD and if I have been unreasonable with my usage of it. I appreciate your feedback. "
Covid,https://connect.mayoclinic.org/discussion/anyone-out-there-on-guanfacine/,Anyone out there on Guanfacine?,"Went to Mayo Clinic to get answers.  Internal MD I saw said I have long term Covid.   I had a mild case in Nov '21, but a few weeks later the nightmare began.  With each and every passing month, new terrible symptoms appear.  As of today, I am in such agonizing pain throughout my entire body.   It's a combo of stabbing-like pain and burning pain.  Every morning I awaken to trembling in my chest and then the pain kicks in.  I can only sleep (if at all for 3-4 hrs.  Tried everything. My immune system is attacking itself. I even developed a chalazion on lower eyelid, formed and abscess, 2 surgeries, came back again, and dry eye issues now.  I also have ear pain and buzzing.  I never had eye issues or anything prior and was so very healthy, like all of us.  Covid has taken the life I once knew away. The Doc I saw prescribed Guanfacine.  He said, Covid causes inflammation everywhere to include the brain and puts us in ""flight or fight mode."" The BIGGEST problem I'm having is I have tried for weeks to get a hold of the Doctor I with a question on the Rx.  I sent several messages through Mayo mychart, called again and again (9 times) to please have him call me and he will not and just deserted me. I was told by his assistants he's ""too busy.""  I can't believe a human being, especially a Doctor I drove 4.5 hrs to see and spend $$$$ doesn't have the decency to care enough and call me. I don't know where to turn and can't stop crying in pain and mysery. "
Covid,https://connect.mayoclinic.org/discussion/anyone-else-told-their-medical-system-has-no-neuro-willing-to-treat/,Anyone else told their medical system has no neuro willing to treat?,"After months of waiting for my neurology eval, referred by the post covid clinic, I was told the neurologist would not see anyone with a history of Long haul covid, nor would any neurologist within the large practice. I stated my issues were headaches, cognitive issues and visual disturbances and wanted to rule out any other possibilities. And I was told flatly, and rather unkindly, no. I'm totally at a loss. Hopefully the folks at Mayo will call back, so I can make an appointment there.  "
Covid,https://connect.mayoclinic.org/discussion/extreme-exhaustion-after-normal-exertion/,Extreme exhaustion after normal exertion ?,"I had Covid in October, and soon after developed symptoms in my G.I. tract, my joints, and experienced severe exhaustion after doing normal household tasks that would’ve never bothered me before. It’s so bad that I have to lay down and tell my husband I am “having a spell“. I’ve been to the doctor. My lungs are fine. My blood work is all good, and he has said by heart is fine . Had echocardiogram and, CAT scan and a myriad of tests. We all assume Long Covid ,PS I am 78 years old. It’s become debilitating for me since I am generally very active ,gardening, exercising, walking ,yoga.   This has really aged me and I wonder if I will ever get my life back . wondering if anyone has any ideas or has similar experiences. "
Covid,https://connect.mayoclinic.org/discussion/myasthenia-gravis-7/,Myasthenia Gravis ,"After all the usual long covid fun, I started with blurred and double vision. OptometrIst suspects Myasthenia Gravis. Since it is also an autoimmune disease, no surprise here. I have appointment with neurology opthamologist in 3 weeks. Anyone else diagnosed with MG? "
Covid,https://connect.mayoclinic.org/discussion/will-feel-great-short-lived-poof-its-gone/,Will feel great. . . short lived. . . poof it's gone! ,"I see another member posted the same experience, ditto for me on several occasions and then poof. . . it's gone!  I just don't get it. I have Covid twice, or maybe even 3 times.  At this point, I'm extremely ill and barely surviving and down to 89 lbs.  All one and scared.  Brain isn't functioning at 100% anymore. . . sorry  if I have any typo's here.  I left a voicemail for a new Dr. yesterday and they said I didn't live my cell number for call back, but theirs!  Over 3 yrs ago, when my Doc told me it's anxiety/depression (of course – always go-to answer) I took Escitalopram and about 2 weeks later I remember waking up and felt fabulous started to gain a few lbs and even went back into the office.   Got on my knees and thank or Dear Lord.   Unfortunately, that was short-lived and I went back to feeling very ill again with new and worse symptoms each and every month. I just don't get it.  Why would we feel better for days or even weeks, then we take numerous steps back only to feel much worse and get more symptoms?  Has anyone else experienced this?   I'm sure stress played a big part, because  Doctors don't believe what we're experiencing.     I'm now at the stage with no medical help whatsoever, Docs don't know what to do, since many tests turn out fine, including Mayo, I feel so very dizzy, lightheaded and weak, like I could faint, I have periods where I experience derealization, like my brain isn't functioning and I'll go into a sweat and panic PTSD like feeling, especially if I just try to lay down and rest.  I have the terrible internal vibrations and shakiness, I found out I need surgery for a hernia which they can't do due to my extreme weight loss and current health and risk involved.  Hernia is in the groin area and burns and hurts so bad. If I go to the emergency room, they just send me home.  Notes will show all tests (except for hernia) are fine, all Docs say it's anxiety, or the don't know why to treat LT Covid .  Even when I asked my PCP  at Northwestern University in Illinois to PLEASE help and admit me to the hospital about 2 yrs ago, they kept me there only 1 day, did an MRI and kicked me out. "
Covid,https://connect.mayoclinic.org/discussion/pemf-mat-and-an-update/,PEMF Mat and an update,"Has anyone used a PEMF mat or pillow? I just spent 30min on a mat and it felt so good. I tend to be skeptical and while I don't know if it will really do anything, it felt soothing.  I had been really struggling with post Covid syndrome until I got diagnosed with fibromyalgia. Now I'm on Savella and Lyrica and I feel almost like I did pre-Covid.  Now that I have more energy I find it hard to relax. I think that's why the PEMF mat felt so good. I didn't have to do anything and could just relax. "
Covid,https://connect.mayoclinic.org/discussion/anyone-else-have-ear-pain/,Anyone else have ear pain?,"I’ve had post COVID symptoms since November 2022, including ear aches, headaches, nausea, tinnitus, dizziness, fatigue, postnatal drip, Afib, parasthesia, and muscle spasms. Fortunately, my hearing hasn’t been affected, and my ENT hasn’t found anything wrong with my ears or sinuses. Has anyone else has had chronic ear pain? This seems to be less common with Covid, and I’m wondering if inflammation is causing it. I’ve been treating my ear pain with Tylenol, but I appreciate any other suggestions. "
Covid,https://connect.mayoclinic.org/discussion/joint-inflammation-and-adults-possibly-from-covid/, Joint inflammation and muscle pain after COVID,"Good morning, my name is Chris. Over the past two months I have experienced moderate joint pain to no excessive pain in my large joints. My primary care physician had ordered a rheumatology panel. I had two areas were inflammation is really over the top high. Why at this time, is unexplained. I have never in my life experienced any joint problems at all! I am 57 years old. I live in central Washington and at this time I am trying to get into Seattle, To see a rheumatologist, which is what my doctor is attempting to do at this time. Mid January my family and I traveled from SeaTac in Seattle Washington to Dallas Fort Worth and back again two weeks later. My son while we were gone, in his 30s, Got very sick with a chest cold and continued to have it when we got home. When I got home I got sick with what I would call A cold. But my cough held on for at least four maybe five weeks. Both of us seem to have no symptoms at all now. Nor do we know whether or not we may have had it? I’m not trying to connect any dots. I’m grasping at straws‘s! I’m on my second round of steroids to calm my joints, and I am scared to death when I am finished with the prescription. Two days after my first round of steroids I could hardly lift One arm and both legs. I’ve got two days left of the second  prescription and I have to admit major fear is starting to set in! Has anyone heard of anything scientific, scientific that may link joint inflammation with adults because of Covid? "
